Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,AccountId
"312072","3106","2010-04-08 16:03:03","chrisan","2019-03-08 19:16:37","","","","144","287","1","","","119964"
"312452","110","2010-04-09 02:40:10","Energetic Pixels","2019-03-09 21:23:03","http://www.energeticpixels.us","Oklahoma","<p>Retired US Navy Senior Chief Petty Officer turned eLearning Application Developer.  Home based in Oklahoma/USA.  Open-sourced server-side specialty (php/mysql) with extensive backgrounds in Flash(ver5 to recent)/Flex/3D (3DS and Blender).  Most recently, added Node/Express/MongoDB to my bag of tricks.</p>
","41","34","0","","","120184"
"313969","4552","2010-04-11 15:55:34","Matt Brock","2019-03-07 14:29:49","http://www.mattbrock.com","Portland, ME","","219","300","6","","","121121"
"321555","5482","2010-04-16 20:27:42","Ricardo Zea","2019-03-08 15:40:30","https://ricardozea.design","Dayton, OH","<p>Web Designer - #SOreadytohelp</p>
","583","924","10","https://i.stack.imgur.com/55ZEM.jpg","","125648"
"322122","25192","2010-04-21 09:24:44","d11wtq","2019-03-09 09:52:41","http://area51.stackexchange.com/proposals/14570/italian-language-usage","Melbourne, Australia","<h1>About me</h1>

<p>I'm a developer in various languages, but most notably Ruby and PHP, shifting more and more in the Ruby direction every day.  I also enjoy playing around with Cocoa on OS X and iOS, but I don't pretend to be an expert.  I have a half-written multi-language text editor in it.  One day I may finish it, though I'm considering writing an Emacs-inspired terminal-based editor in Ruby instead.</p>

<h2>Employment</h2>

<p>Flippa.com Pty. Ltd, Melbourne (scroll down for <strong>opportunities</strong>)</p>

<p><strong>Main technologies:</strong> PHP, quickly &amp; iteratively moving to Ruby, Rails, DataMapper.</p>

<p>I'm the development manager at Flippa.com and spend a lot of time working on stuff for them in my own time, mostly because I love it.  We are currently in a long-term transitional period, migrating our codebase from a bespoke PHP framework to Ruby on Rails.  Seamlessly running the two applications side-by-side poses some interesting problems.</p>

<p>Our biggest ongoing technical challenges revolve around search infrastructure and a fairly complex and ever-evolving bidding system, along with tight integration with many external services.  We spend a large amount of time re-thinking and improving our server infrastructure.  We love exploring new technologies, where they actually make good sense as far as our needs are concerned.</p>

<h2>Job Opportunities</h2>

<p>If you're based in Australia and looking to work in a fun startup environment (we're about 3 years old) in Melbourne, drop me a note either on Twitter (<a href=""http://twitter.com/d11wtq"" rel=""nofollow"">@d11wtq</a>), or via my github profile and we can arrange an interview if we think you're a good fit.  We're always looking for technically-capable junior backend-developers/graduates, experienced backend-developers, and (at the current time) client-side developers.</p>

<p>People who work with us love the atmosphere.  We work in a lively office, shared with our sibling companies (<a href=""http://sitepoint.com"" rel=""nofollow"">SitePoint.com</a>, <a href=""http://99designs.com"" rel=""nofollow"">99designs.com</a>, <a href=""http://wavedigital.com.au"" rel=""nofollow"">wavedigital.com.au</a> and <a href=""http://learnable.com"" rel=""nofollow"">learnable.com</a>).  We have flexible working hours, a fridge full of beer and a foosball table.  At the end of every year we all go away together and celebrate in style.  Developers are also given the last 3 days in each month to work on projects of their own choosing.</p>

<h2>Open Source</h2>

<p>I have a selection of open source projects up on github (<a href=""https://github.com/d11wtq"" rel=""nofollow"">@d11wtq</a>).  Flippa also likes to share (<a href=""https://github.com/flippa"" rel=""nofollow"">@flippa</a>).</p>
","2269","1025","40","","","125970"
"324381","15746","2009-07-29 08:07:00","UpTheCreek","2019-03-08 13:29:03","","","","3096","4236","1261","","","127312"
"330565","56943","2010-05-01 21:28:06","Nikita Rybak","2019-03-03 22:42:32","http://wideeyed.me","Sydney, Australia","<p>Recently joined Google in Australia. Feel free to visit if you happen to be in the office.</p>

<p>Author of <a href=""http://stackapps.com/questions/1993/newt-realtime-new-question-notifications-for-os-x"">Newt</a> - question, answer, comment and reputation notification utility for OS X.</p>

<p>If you want to say hi, drop me a mail:<br>
[first name].[last name]@gmail.com</p>

<p>Se vc fala Português, apoia <a href=""http://area51.stackexchange.com/proposals/26339/portuguese-language?referrer=6r7rmpaRfY77Xdj2Jldccw2"">proposta de lingua Português</a> no area 51!</p>
","8790","2376","59","","","130930"
"331041","3223","2010-05-02 23:48:03","cgmb","2019-02-16 23:08:44","http://slerp.xyz","Canada","<p>Master's student in Biological Modeling and Visualization at the University of Calgary.</p>
","301","594","8","https://i.stack.imgur.com/8Sj9o.png","","131206"
"338867","399","2010-05-12 00:36:54","landed","2019-03-09 23:15:54","http://cambs.eu","","<p>I am always learning thanks very much to this resource that is made easier.</p>
","662","139","4","https://www.gravatar.com/avatar/7ac9cd4f05ffd47f84d45b3fe70e22db?s=128&d=identicon&r=PG&f=1","","135776"
"340236","1374","2010-05-13 12:06:10","San","2019-03-08 12:11:10","http://sanspace.in","Glen Allen, VA, USA","<p>At Work: Python, git, AWS, VS Code</p>

<p>At Home: Netflix</p>

<p>At Play: Chess, Ping Pong</p>

<p>""Love all, Serve all!""</p>
","185","321","9","https://i.stack.imgur.com/3Fwjr.jpg?s=128&g=1","","136615"
"342494","591","2010-05-16 17:51:01","CONTRACT SAYS I'M RIGHT","2019-03-09 21:10:16","","","","292","312","6","","","137928"
"348500","929","2010-05-23 21:25:24","Davi Fiamenghi","2019-03-08 21:05:40","","Sao Jose do Rio Preto, Brazil","","306","357","4","","","141463"
"350644","4580","2010-05-26 07:39:11","pfrenssen","2019-03-09 14:13:13","http://www.frenssen.be/","Hasselt, Belgium","","122","168","1","https://i.stack.imgur.com/X3u6m.jpg","","142748"
"351305","8801","2010-05-26 19:24:22","highmaintenance","2019-02-27 21:28:52","","","","1244","1594","394","https://i.stack.imgur.com/GK2jl.jpg?s=128&g=1","","143152"
"351903","3564","2010-05-27 11:48:37","Sandeepan Nath","2019-03-01 14:21:04","","Pune, India","<p>Organizer of meetup group <a href=""http://www.meetup.com/PHP-Micro-Meetup-Pune/"" rel=""nofollow noreferrer"">PHP Micro Meetups (Pune)</a> </p>

<p><strong>About me</strong><br>
I am a Software Developer/Designer from India. Here is my Brief Résumé on <a href=""http://careers.stackoverflow.com/sandeepan"">Stackoverflow Careers</a>. Contact me at sandeepan (dot) nits (at) google's mail. </p>

<p>Other than programming I have deep interests in Human Psychology, Entrepreneurship, Social work and Scientific Research. While younger I had deep interests in Genetics, Astronomy etc.</p>

<p>I love computer games, especially FPS games on multi-player, cricket, music, racing and adventure.</p>

<p>I am a 24 years old guy and as time is passing by, I am gradually coming to realize that there are so many things to see and do in this beautiful world. I am afraid that a few years down the line I will repent over so many things I wished to do but could not do. However, I have started serious planning for all this. </p>
","2283","664","20","https://i.stack.imgur.com/01yQM.png?s=128&g=1","","143519"
"356887","2355","2010-06-02 21:06:15","xdhmoore","2019-03-08 20:18:32","","","","489","1000","84","https://i.stack.imgur.com/kmXlh.gif","","146428"
"360064","2877","2010-06-07 05:13:45","DWoldrich","2018-05-16 19:42:12","http://woldrich.com","Portland, OR","<p>(my about me is currently blank)</p>
","208","33","1","","","148347"
"363751","57436","2010-06-10 17:22:46","supercat","2019-03-10 00:42:58","","Illinois","","8766","1567","31","","","150501"
"363881","38485","2010-06-10 19:32:01","Jesse Wolgamott","2019-01-07 23:13:33","http://jessewolgamott.com","Houston, TX","<p><a href=""http://texmexconsulting.com"" rel=""nofollow"">Tex Mex Consulting</a>
Your proven path to develop into a High End Software Consultant.</p>

<p><img src=""http://i.stack.imgur.com/J0Rr4.jpg"" alt=""Tex Mex Consulting""></p>
","2253","969","28","","","150584"
"364969","37933","2010-06-11 22:22:36","Walker","2016-07-13 02:51:02","http://www.twitter.com/jobzle","Providence, RI","<p>Designer &amp; developer!</p>
","1019","205","0","","","151241"
"367890","1323","2010-06-16 04:34:50","Satadru Biswas","2019-03-08 20:30:03","","United States","<p>Me learning</p>
","262","122","18","","","152965"
"369894","7297","2010-06-18 00:39:22","Michał Szajbe","2019-03-09 22:02:55","http://szajbe.pl","Bydgoszcz, Poland","<p>I am currently working as CTO at <a href=""https://sellektor.com"" rel=""nofollow noreferrer"">Sellektor</a>, a fashion search &amp; discovery platform. Previously co-founded <a href=""http://monterail.com"" rel=""nofollow noreferrer"">Monterail</a> and <a href=""http://humante.io"" rel=""nofollow noreferrer"">Humante</a>, web development agencies.</p>
","324","461","18","","","154157"
"371699","1426","2010-06-20 20:59:42","timetofly","2019-03-09 23:42:04","","","","239","301","3","","","155208"
"374198","15633","2010-06-23 12:04:53","Josh M.","2019-03-09 14:07:12","http://joshmccullough.me","Virginia","<ul>
<li>Avid C#/.NET software engineer, database developer, UI/UX designer.</li>
<li>Check out <a href=""http://www.quantumconceptscorp.com/Products/CodeGenerator.aspx?utm_source=SO"" rel=""nofollow"">CodeGenerator</a> - generate 90% of your code. Any language, any framework.</li>
</ul>
","2011","986","38","https://i.stack.imgur.com/j6Ptz.jpg","","156734"
"377456","1894","2010-06-27 16:22:53","pvinis","2019-03-06 15:36:06","http://pvin.is","Vienna, Austria","<p>Just coding.. and coding.. and using two-dot ellipsis..</p>
","264","189","6","","","158660"
"379556","1798","2010-06-29 23:32:49","Rui Marques","2019-02-04 10:51:22","http://ruimarques.io","United Kingdom","<p>I am an ASP.NET (currently diving into mono) and related technologies, database designer, project manager/developer/consultant and a open source enthusiast. </p>

<p>I am passionate about technology in general, operating systems, web development and the daily learning process that make me grow both at personal and professional levels.</p>
","243","120","10","","","159882"
"380607","10858","2010-06-30 23:33:03","Magne","2019-02-26 12:04:32","","Oslo, Norway","<p>Freelance Web Developer (full stack) in Ruby on Rails and AngularJS.</p>
","540","2176","33","https://i.stack.imgur.com/2o9Lh.png","","160500"
"383904","127757","2010-07-05 18:03:35","Roko C. Buljan","2019-03-10 05:01:16","https://www.linkedin.com/profile/view?id=AAIAAAmdXq8BzgCTYQ1Ja-bcqoI1PEI0548GO3k&trk=nav_responsive_tab_profile_pic","Croatia","<p>When I'm not at work I like to hit some funky tunes on my piano so... I'm never AFK :D</p>
","13561","7159","3024","https://i.stack.imgur.com/qCWYU.jpg?s=128&g=1","","162448"
"393243","7146","2010-07-15 21:08:20","Adam Grant","2019-03-08 06:08:20","http://getkickstrap.com","New York, United States","","788","838","53","","","168048"
"398670","197105","2010-07-22 03:12:09","Craig Ringer","2019-03-09 12:33:28","http://blog.ringerc.id.au/","Western Australia, Australia","<p>I'm a PostgreSQL admin/developer, sysadmin, multi-language programmer (lately mostly Java and Java EE, previously C, C++, Python and good old bash) and general IT JOAT.</p>

<p>I work for <a href=""http://www.2ndquadrant.com/"" rel=""nofollow"">2nd Quadrant</a>, a global PostgreSQL consultancy. I'm one of the developers of <a href=""http://2ndquadrant.com/BDR"" rel=""nofollow"">BDR</a>,  the multi-master async replication solution for PostgreSQL, and do a lot of support as well. </p>

<p>I maintain a technical blog at <a href=""http://blog.ringerc.id.au/"" rel=""nofollow"">blog.ringerc.id.au</a>. My PostgreSQL writing now appears on the <a href=""http://blog.2ndquadrant.com/"" rel=""nofollow"">2nd quadrant blog</a>.</p>

<p>I'll work in most programming languages with varying degrees of competence, though I'll only reluctantly touch PHP or Perl code. I'm more interested in the libraries, tools, and the code that's built on top of the language.</p>

<p>Most of my scrap code lives on <a href=""https://github.com/ringerc"" rel=""nofollow"">https://github.com/ringerc</a> . Most of my open source code is in the form of scattered patches across too many different bugzillas and JIRAs, rather than single new projects. I contribute patches to PostgreSQL and work on BDR.</p>

<p>Most of my contribution is now non-code, in the form of:</p>

<ul>
<li>Detailed bug reporting with test cases</li>
<li>User support for PostgreSQL on mailing lists and here on SE</li>
<li>PostgreSQL patch review and beta testing</li>
<li>Usability review</li>
<li>Writing, editing and enhancing documentation, HOWTOs, etc</li>
<li>Blogging in detail on topics likely to be useful to others.</li>
</ul>

<p>I've turned into a git fiend and no longer understand why anybody uses anything else. I'm also becoming increasingly obsessive about testing, particularly with the advent of <a href=""http://jenkins-ci.org/"" rel=""nofollow"">Jenkins CI</a> and related tools.</p>
","13445","3904","488","","","171331"
"398863","8489","2010-07-22 08:35:29","Amit Patel","2019-03-07 11:23:21","https://www.botreetechnologies.com/","Ahmadabad, India","<p>Founder/CQO at <a href=""http://botreetechnologies.com"" rel=""nofollow"">BoTree Technologies Pvt Ltd</a>. </p>

<p>Working and Training in Ruby and Rails since 2012.</p>
","745","2185","7","","","171442"
"399642","1808","2010-07-22 21:15:09","YoniGeek","2015-02-09 07:45:39","","Sweden","<p>I'm a IxD and full-stack Developer based in Malmö, Sweden</p>
","202","137","3","","","171926"
"401643","3529","2010-07-25 16:56:58","Pascal","2018-11-21 18:17:06","","","<p>nothing here :p</p>
","1160","48","9","","","173144"
"405550","25705","2010-07-29 10:27:55","Zaz","2019-03-09 00:42:09","http://zazbrown.com","Kent, OH, United States","<p>There are 10 types of people in the world: Those who know binary, and those who have regular sex.</p>

<hr>

<p>Hi, I'm <a href=""http://zazbrown.com"" rel=""nofollow noreferrer"">Zaz Brown</a>. I'm a <strong>Digital Engineer</strong>: I develop websites, design graphics, and write computer programs.</p>

<p>I'm always looking to improve my skills, so any feedback is welcome!</p>
","1281","936","226","","","175491"
"412954","958","2010-08-06 11:16:38","Phuah Yee Keat","2019-03-09 15:36:53","","","","77","880","3","","","179951"
"413494","13647","2010-08-06 21:26:06","fotanus","2019-03-06 22:00:31","http://www.fotanus.com","Brazil","<p>:)</p>
","1506","1554","129","","","180273"
"416056","1909","2010-08-10 10:50:49","Carl Weis","2018-10-05 13:33:29","http://carlweis.com","Dallas, TX","<p>Freelance FullStack Web and Mobile developer, who loves to build things, push pixels and crunching bits. I'm always up for learning new tools, technologies, languages and practices. Really into Ruby on Rails and iOS development with Objective-C and Swift 2 these days, but still do a few projects in PHP/MySQL for clients.</p>

<p>I'm always looking for exciting opertunities to work on new and interesting projects. Drop me a line if your interested in hiring me.</p>

<p>-Carl</p>
","338","80","8","https://i.stack.imgur.com/TIG3S.jpg?s=128&g=1","","181805"
"419097","2975","2010-08-13 02:01:37","b01","2019-03-05 19:48:47","http://www.kshabazz.net/","Redford Charter Township, MI, United States","<p>Awesome Developer. No wait. Amazing Developer! It's funny as a web developer, I need to know a lot about programming.</p>

<ul>
<li>I dabble in:

<ol>
<li>HTML</li>
<li>CSS</li>
<li>JavaScript</li>
<li>PHP</li>
<li>Mongo DB</li>
</ol></li>
</ul>
","292","1032","21","","","183623"
"421398","1633","2010-08-16 05:50:25","John Hunt","2019-03-08 16:36:57","http://john-hunt.com","United Kingdom","<p>Hello,</p>

<p>I'm primarily a web app developer (LAMP) living in the UK, but I'm interested in lots of other technologies, most of which are open source.</p>

<p>Currently I'm tinkering with my Arduino when I'm not doing PHP for $. I'm actively learning C and am interested in new languages and stuff.</p>
","481","300","39","","","184976"
"421467","1580","2010-08-16 07:18:31","Dr.jacky","2019-03-09 11:57:47","http://hosseinabbasi.ir","Iran","<ul>
<li>Android Application Development in Kotlin and Java</li>
<li>Material Design, Knowledgeable in Android UX/UI design standards, Supporting different screen sizes, Pixel-Perfect, Zeplin</li>
<li>MVVM, MVP architectures in Android, Clean Architecture</li>
<li>Android Architecture Components</li>
<li>Object-Oriented Programming (OOP)</li>
<li>Dependency Injection libraries: Butter Knife, Dagger 2</li>
<li>RxAndroid, RxJava, RxBinding, RxLifecycle, EventBus, Concurrency, and Multithreading</li>
<li>Understanding and applying different Design Pattern in Software</li>
<li>Familiar with almost all of the Android SDKs, Support Library</li>
<li>Databases and ORMs: Room, SQLite, Realm, ActiveAndroid, GreenDAO, Stetho</li>
<li>Analytics, Push Notification and Crash Report libraries: Fabric, ACRA, Parse, Google Cloud Messaging (GCM), Firebase, HockeyApp, Firebase Cloud Messaging (FCM), Localytics</li>
<li>Data Parser libraries: GSON, LoganSquare</li>
<li>Server Communication libraries: OKHttp, Volley, Retrofit</li>
<li>Agile methodologies: Scrum, Kanban, Push/Pull Development System, Pair programming</li>
<li>Knowledgeable and API experienced in the HTTP, JSON, XML, OAuth, REST architecture in the Web-Services</li>
<li>Source Code Control System (SCCS) and Version Control: SVN, GIT, Bitbucket</li>
<li>Collaboration, Project Management, and Issue Tracker: Slack, Confluence, Team Foundation Server (TFS), GitLab, JIRA, GitFlow, Pivotal Tracker, and Jenkins</li>
<li>Professional in the aspect of Security in Programming, Code Obfuscation, and Proguard</li>
<li>Analysis, Design and Software Project Management</li>
<li>Interested in learning new technologies that can aid development effort, learning ability, and team spirit</li>
<li>Experienced in creating the process, procedures, and documentation</li>
<li>Software Development Process: SDLC, Bamboo, Continuous Integration (CI), Continuous Delivery (CD), Gradle</li>
<li>Testing: UI Testing, Espresso, Unit Testing, Mockito, JUnit4, AndroidJUnitRunner, Robolectric, A/B Testing, UI Automator, Monkey</li>
<li>Android Studio, Eclipse, Linux, Android Bluetooth, Android USB, Raspberry Pi</li>
<li>ConstraintLayout, DataBinding, Vector Drawable, Animation, Lambda Expression, Collections</li>
<li>Image/Media libraries and protocols: Universal Image Loader, Glide, Picasso, HLS, Google ExoPlayer, Google Map</li>
</ul>
","1044","3238","0","https://i.stack.imgur.com/rH7ok.png","","185012"
"425823","11381","2010-08-19 22:47:22","Greg Gum","2019-03-09 19:10:18","http://traken.net","Tampa, FL","<p>.netcore, Aurelia and all good things.</p>

<p>Available for .netcore and Aurelia training, coaching and development.</p>
","1242","598","16","","","187629"
"440226","2798","2010-09-05 22:09:34","Michael Küller","2019-03-07 13:44:22","http://michaelkueller.wordpress.com","Berlin, Germany","<p>Systems Engineer and Developer</p>
","321","107","14","https://i.stack.imgur.com/2pj1S.jpg?s=128&g=1","","196662"
"441960","619","2010-08-20 23:43:15","Purplejacket","2019-03-09 01:14:28","","San Francisco, CA, USA","<p>Ruby on Rails and Javascript coder.  Also Java and some others.  Math background.</p>
","210","497","6","","","197712"
"442852","1928","2010-09-08 21:23:31","0sh","2019-03-08 14:17:40","","Stockholm, Sweden","<p>Comp Sci undergrad. IB alumni.</p>
","188","398","13","https://www.gravatar.com/avatar/5342fdc6ec2078560ea213b7cff45a50?s=128&d=identicon&r=PG&f=1","","198283"
"448718","154","2010-09-15 17:58:19","Phil_Ken_Sebben","2018-05-10 23:22:25","","","","52","289","1","","","201955"
"449444","3502","2010-09-16 11:52:22","René","2019-03-10 00:19:12","","Netherlands","","345","156","56","https://i.stack.imgur.com/XQm5k.png","","202401"
"450148","10891","2010-09-17 01:09:36","Felipe","2019-03-09 10:21:43","http://mailto:micaroni3@gmail.com","Campinas, Brazil","<p>Java, Android, Scheme, Javascript etc.</p>
","1535","4018","164","","","175694"
"454934","197","2010-09-22 10:45:07","Jostein Kjønigsen","2018-08-27 10:47:51","http://jostein.kjonigsen.net","Oslo, Norway","","41","78","0","","","205929"
"458093","12169","2010-09-25 11:07:09","Gabriel Llamas","2019-03-08 14:12:26","","Girona, España","","1260","239","34","","","207923"
"465053","9146","2010-10-03 08:10:57","RBT","2019-03-10 04:29:19","http://rasikbiharitiwari.blogspot.in/","Ghaziabad, Uttar Pradesh, India","<p>My name is Rasik Bihari Tiwari. I code for <a href=""https://www.1e.com/"" rel=""nofollow noreferrer"">1E InfoSystems Pvt. Ltd.</a> headquartered in Ealing,London. More details about me <a href=""https://www.linkedin.com/in/rasik-bihari-tiwari-15a1175/"" rel=""nofollow noreferrer"">here</a>. My blogging profile is <a href=""https://www.codeproject.com/script/Membership/View.aspx?mid=7467446"" rel=""nofollow noreferrer"">here</a>.</p>
","2609","11266","18","https://i.stack.imgur.com/mj3Xe.jpg?s=128&g=1","","212305"
"470014","1486","2010-10-08 08:22:11","Caltor","2019-03-09 09:09:19","http://www.darrenwoodford.com","","","365","947","43","","","215383"
"470925","3035","2010-10-09 15:31:28","Ken Bellows","2019-03-08 18:04:53","http://kenbellows.com","Baltimore, MD","<p>I'm a web developer in central MD. I'm an alumni of Rensselaer Polytechnic Institute, from which I graduated in 2012 with a BS in Computer Science.</p>
","280","513","15","","","215971"
"473290","4789","2010-10-12 11:41:17","Eric","2019-03-09 23:46:26","https://www.ericperrets.info","United States","<p>Full Stack Software Engineer specializing in creating usable web applications, UX, Performance, and Infrastructure.</p>
","684","592","44","","","217473"
"483520","7272","2010-10-21 20:29:15","Nolan Amy","2019-03-10 05:04:07","https://www.plickers.com","San Francisco, CA","<p>Making a sweet app for teachers</p>

<p><a href=""https://www.plickers.com"" rel=""nofollow noreferrer"">https://www.plickers.com</a></p>
","270","813","11","","","223982"
"483588","3838","2010-10-21 21:48:05","Ujjwal Singh","2019-03-02 13:25:27","http://ujnotes.com/about_me","Bangalore, Karnataka, India","<p>I believe: technology is the biggest game-changer; we all will be one - one fine day :).<br>
That day money would cease to exist &amp; there will only be: number of likes.</p>

<p>Passionate about technology, especially computers.  </p>

<p>A little invention of mine WCode:  <a href=""http://wcodes.org"" rel=""nofollow noreferrer"">wcodes.org</a> - encode with words<br>
See the <a href=""http://wcodes.org/pitch"" rel=""nofollow noreferrer"">pitch</a>.  </p>

<p>Blog: <a href=""http://ujnotes.com"" rel=""nofollow noreferrer"">ujnotes.com</a>  </p>

<p>From Nepal</p>
","843","1193","16","https://i.stack.imgur.com/ejafJ.jpg","","224004"
"483823","1294","2010-10-22 05:09:39","Francis Potter","2019-01-09 05:31:54","https://www.linkedin.com/in/francispotter","Valencia, Santa Clarita, CA, USA","","57","23","0","https://i.stack.imgur.com/fL5xQ.jpg","","224184"
"486718","5108","2010-10-25 17:23:25","dimpiax","2019-03-10 01:21:21","http://dimpiax.com","Barcelona, Spain","<p>Great experience in IT over 10 years: front / back - ends, mobile, system administration and deployment cycle. I have implemented effective and great software products and applications. My experience is solid in different areas, I know OOP and functional programming; declarative and imperative approaches, design patterns which are used in architect and behavioral sides. I've developed high-load advertisement system, interpreted language, presentation software program, analytics system for manufacturing and social applications. I have lead experience in software development, mobile applications, software advertisement system, e-learning from conceptual development to production release.</p>
","357","325","3","","","225947"
"493742","1721","2010-11-01 15:31:10","Gokul N K","2019-03-08 07:48:23","http://gokulnk.blogspot.com","Washington Dc","<p>Depends on logic, works on opensource, likes coding and loves bowling.</p>

<p>I blog at <a href=""http://drupaltonight.com/"" rel=""nofollow"">http://drupaltonight.com/</a></p>

<p>My profile : <a href=""https://www.linkedin.com/in/nkgokul"" rel=""nofollow"">https://www.linkedin.com/in/nkgokul</a></p>
","472","280","18","","","230249"
"494690","335","2010-11-02 11:53:55","oceanician","2018-01-31 17:16:09","http://ianmoss.com","Manchester, United Kingdom","<p>Current Role: Ruby On Rails Freelancer for startups - contact <a href=""http://ianmoss.com/contact"" rel=""nofollow"">http://ianmoss.com/contact</a></p>

<p>Previous Role: Ruby on Rails for a variety of B2C &amp; B2B startups { Auction, Video Portals, Schedule &amp; Resource Management, ISO 9001 compatible document management &amp; intranet, Business Listings } + Groovy on Grails for Insurance and other industries.</p>

<p>Past: Java (inc J2EE), C/C++ on Solaris developing GUIs for Submarine prototypes, Computer Science BSc at Manchester University.</p>
","73","64","0","https://i.stack.imgur.com/O1yiR.jpg","","230847"
"500202","6875","2010-11-08 00:23:39","Izkata","2019-03-08 21:38:40","","Chicago, IL","","1069","864","64","","","234199"
"503831","3786","2010-11-10 22:03:37","Arnold Roa","2019-03-05 22:34:47","http://www.arnoldroa.com","Lima, Peru","","435","782","50","","","236378"
"511710","3974","2010-11-18 05:53:06","Will","2019-03-06 23:46:46","","","","119","1174","14","","","241097"
"514866","2261","2010-11-21 03:19:26","campeterson","2019-03-08 20:55:46","http://campeterson.com","Utah, United States","","83","611","0","","","242979"
"523898","1063","2010-11-29 12:36:30","Jakub","2019-03-08 17:51:16","","","","151","189","7","","","248504"
"527617","8099","2010-12-02 06:55:27","UVM","2019-03-09 17:19:40","","","<p><a href=""https://www.upwork.com/hiring/community/the-advantages-of-typescript/"" rel=""nofollow noreferrer"">Upwork Article</a></p>

<p><a href=""https://dzone.com/articles/keeping-java-simple"" rel=""nofollow noreferrer"">DZone Article: keeping Java Simple</a></p>

<p><a href=""https://dzone.com/articles/rest-with-java-8"" rel=""nofollow noreferrer"">DZone Article: Rest With Java</a></p>

<p><a href=""https://www.youtube.com/user/videovideoguy/videos"" rel=""nofollow noreferrer"">My Videos</a></p>

<p><a href=""https://play.google.com/apps/publish/?dev_acc=13929551826221548009#MarketListingPlace:p=com.gamerfan.sudoku"" rel=""nofollow noreferrer"">My Sudoku Android game</a></p>

<p><a href=""http://androiddevicegames.blogspot.in/"" rel=""nofollow noreferrer"">Amazing Android games</a></p>

<p><a href=""http://youtu.be/1p82NCYbIPE"" rel=""nofollow noreferrer"">browser based 2d fighting game in javascript</a></p>

<p><a href=""http://javascriptfighter.blogspot.in/"" rel=""nofollow noreferrer"">JSFighter</a></p>

<p><a href=""http://code.google.com/p/jquery-autosearch-plugin/"" rel=""nofollow noreferrer"">jQuery Auto search plug-in </a></p>

<p><a href=""http://www.youtube.com/watch?v=Idks2Ub8oKU"" rel=""nofollow noreferrer"">Android space shooter game</a></p>
","1009","215","47","","","250725"
"533426","5286","2010-12-07 09:16:18","Toskan","2019-03-09 23:55:09","","","","1116","835","116","https://i.stack.imgur.com/7hsON.png","","254195"
"535425","1490","2010-12-08 18:41:15","Mark Wilden","2014-04-13 04:38:04","http://mwilden.blogspot.com/","San Francisco, CA","<p>First generation agile developer</p>
","114","39","6","","","255397"
"536984","7025","2010-12-09 20:01:24","Orlando","2019-03-07 22:15:59","http://orlando.delagui.la","Guadalajara, Mexico","<p>I like to solve problems, in a simple and performant way.</p>

<p>I'm a Full-stack engineer with a bachelor in Computer Engineering.</p>

<p>I'm a fan of agile practices like TDD, SCRUM and Continuous Integration</p>

<p>I'm currently working for Hash Labs, as a Senior Full-stack engineer.</p>
","438","1349","55","","","256326"
"537025","735","2010-12-09 20:30:25","courtsimas","2019-03-10 04:45:37","http://ovenbits.com","Dallas, TX","<p>Developer and partner at ovenbits.com; Founder of instead.com;</p>
","157","2025","12","","","256355"
"541164","796","2010-12-13 22:22:33","jahrichie","2018-08-06 04:02:54","","","<p>full stack developer. love everything. </p>
","179","125","55","https://i.stack.imgur.com/nFGD8.png","","258772"
"541208","8947","2010-12-13 23:01:56","TankorSmash","2019-03-10 03:26:06","http://blog.tankorsmash.com","Astoria","<p>I'm a  programmer, professionally in Python, but I do gamedev in C++. I run a blog at blog.tankorsmash.com where I put up a tutorial or two, or talk about the games I'm working on.</p>

<p>I also tweet a lot at @tankorsmash. I'm always looking to meet new people, so make sure to say hi! Often put videos about my newest game, <a href=""https://play.google.com/store/apps/details?id=com.tankorsmash.beatupface"" rel=""nofollow"">Beat Up The Face</a>, or Build Up The Base still in development.</p>
","1095","1355","60","","","258794"
"546661","81205","2010-12-17 23:59:54","Peter Olson","2019-03-09 22:35:02","http://www.virtualtrebuchet.com/","Qingdao, China","<p><strong>Projects</strong></p>

<ul>
<li><a href=""https://github.com/peterolson/BigInteger.js"" rel=""nofollow noreferrer"">BigInteger.js</a></li>
<li><a href=""http://www.virtualtrebuchet.com/"" rel=""nofollow noreferrer"">Virtual Trebuchet</a></li>
<li><a href=""https://play.google.com/store/apps/details?id=com.peterolson.magnetpuzzle"" rel=""nofollow noreferrer"">The Magnet Puzzle</a></li>
</ul>

<h2><img src=""https://projecteuler.net/profile/peter.olson.png"" alt=""enter image description here""></h2>

<p>You can contact me at </p>

<pre><code>peter.e.c.olson+stackexchange@gmail.com
</code></pre>
","7001","1322","81","","","262054"
